,SOURCE_ID,mag_abs,v_tan,l,b,g_rp
155942,780008563950396416,8.043188796266858,104.98406776253765,175.30656799507483,60.42756349696954,0.9533348
155952,780029695189537024,8.084606866788686,170.50061656703164,174.73252356146057,60.44659369939022,1.0475597
155953,780030829060914304,10.249836277958106,141.864183677826,174.60879560659237,60.4316475015281,1.1317196
155958,780042133414472960,10.402287487406664,104.2877286122312,175.84797398922885,59.94395899607223,1.0469131
155972,780057629656511488,9.554669882720283,155.83048473809433,175.47742279444185,59.87117923743097,1.0647697
155977,780062817977023232,8.723825204189712,147.02750008095157,175.3089932009067,59.77413631232177,1.0547428
155987,780079791688107392,9.303423236154494,122.04140677057153,174.5832914152523,60.170500812989054,1.0691452
156004,780108997465915648,10.57059045127291,164.17015515495734,174.6949867913613,60.63880455003691,1.2228622
156022,780129372790114432,10.382636214312324,146.36973532590352,173.92540490877664,60.60969667905684,1.1940899
156036,780145143910064128,10.229097686471558,132.43283955975903,173.37670965359237,60.914692402254516,1.178011
156061,780178301057551104,9.73878459285293,111.0655270601918,174.06512779479036,60.426729346023585,1.1552029
156093,780224003804776832,10.254253265452544,159.37197470129524,172.215133467242,60.786187623236145,1.1976242
156095,780225408259244672,8.97407368682859,105.4664458048142,171.98181063587373,60.87709507715627,1.0830536
156110,780246062756796800,9.477283656302735,166.03310429610048,171.66732057282522,60.62340789606055,1.0963898
156122,780260558271223040,10.600537865650473,121.79283492769646,178.2004186721208,59.20811176622316,1.0914288
156132,780269285644955520,8.050415132239,112.89867240835369,178.359461276001,58.96160931475292,0.96118355
156138,780274989361566080,10.977240923995936,117.67608463089744,178.07508613837814,58.8241792989926,1.2087994
156149,780295777003007232,8.98204637306576,129.6747638479241,177.309767587452,59.37583970620728,1.065525
156152,780297460630293248,8.286137226561696,133.82193736515399,177.46616859710684,59.2307620827926,0.97623825
156158,780301966051476992,9.83722956087756,129.52635832490614,177.77293183374016,59.09690520060568,1.1076126
156174,780316942601979776,10.380228580555034,115.74639258003654,177.01566634708067,59.098552580214324,1.1503868
156175,780318729308382464,8.856703783249788,169.11200294194262,176.8449058764952,59.04462979968052,1.0099697
156176,780318935466814720,9.332393711912818,145.66763694663135,176.77485379747503,59.036760112846096,1.1139793
156205,780358758403901952,8.58092043738911,116.65926481112488,177.36924184483135,58.82397210318255,1.042736
156206,780359445598684928,9.819649379254273,136.3809613138546,177.27609571733132,58.80670576363483,1.128768
156208,780360068369034240,7.747594821885038,115.98862562333956,177.2864216832953,58.73331604945091,0.9424715
156223,780376831626345472,9.593662114873254,124.12315701373228,176.9690409834219,58.63671110339412,1.1780701
156233,796376173216300800,10.203660038584236,133.97226626692728,188.68340571508728,50.2013340469552,1.1481295
156244,780396279237755520,8.343749619336041,102.72743680849513,176.87171573704143,59.32903918413004,1.0234108
156252,796384243457961088,9.629096352073336,105.51360052219644,188.7903370056149,49.84915974802071,1.1112137
156264,780416654562659328,9.678036687717885,274.5923688918958,176.39200012423936,59.27815958310757,1.0999241
156266,780418651722744064,10.95181187962823,109.4055531882134,176.15235943175486,59.35696808202547,1.2200928
156278,780428375528695808,8.359709596431536,183.80509021571078,175.94653548900268,59.50176393450905,1.0247612
156284,780435827296782976,10.754276315653684,167.82021357124884,175.6731334067067,59.61467235696173,1.1149788
156285,780436278268840960,8.849552903317921,187.4241857320732,175.51249990875309,59.66870163385544,0.97859764
156289,780438850953767424,8.904495892482135,158.82508996877675,175.71831945565438,59.46590111849461,0.93885803
156293,780445074361543168,9.677614642249221,100.60743015081378,175.67643356846224,59.41381435316401,1.1089401
156308,780454450275090688,10.550447992811797,239.68639049697603,175.2277606436389,59.46740096646533,1.1425304
156313,780458951400847872,10.03697863794751,138.82357382967734,175.0645273230129,59.397766428651565,1.107336
156323,780462937130279680,9.254898234492892,173.99406814540865,176.2575519853937,59.07778131076976,1.1113033
156324,796433931937134464,11.027809198781252,126.46844995542297,188.69642460731046,50.8243643419118,1.1829662
156334,796439562637021056,8.8607568247326,258.66721885827144,188.47311095714105,50.74708014943699,0.9778099
156361,780489943884829056,9.649597217450907,137.7165531949365,175.4876698528888,58.96715306811571,1.0357208
156367,796459564301903104,10.008027020469083,123.96652414070385,188.00277078838374,50.67679856353618,1.1459885
156393,780520837584614272,8.903856922881808,111.19197127230026,174.83125071256165,59.05357420891523,1.0274029
156399,796481863772113920,9.450928923469004,137.07010044257558,187.7388294832201,51.19284863707727,1.0653839
156402,780533786910999040,10.296862157660112,136.70318978445383,177.47287503392548,58.35065088271745,1.1991577
156408,796490346329976448,9.620570237546907,130.67985858947878,187.5745955697591,51.02364153709689,1.0567532
156419,780553887357989376,9.532347881417056,117.24294099837587,177.16945504620074,58.10663002095118,1.1548958
156431,780567188871820544,8.602026490977622,139.2932981558056,176.6982167006916,58.504136636482954,0.9729042
156446,796517185583110016,8.378360677887589,103.27143865175542,187.6976732477831,50.64526909782676,0.9388447
156450,796519590764771968,8.422015332502092,119.32009722841387,187.5296983606538,50.67332058523284,0.9435539
156455,796521686708828032,8.91499492043343,114.21778592389725,187.86463796070507,50.39517340167467,0.98481655
156468,780587628620695040,10.062409142365478,118.58247312235085,176.48571079030205,58.23183812157144,1.0649776
156493,780603846417923712,8.77662946028553,111.42516895389775,176.93409067002756,58.005039456727914,1.0590096
156502,780610546566960128,10.103539921384698,123.27002081687218,176.6876691943979,58.06477239357279,1.1694202
156507,780618758544427648,10.408257612564174,114.29549057531997,176.79282872002798,57.87042863412009,1.1711063
156520,796571744549871232,10.043238183946485,135.0034796357619,186.67802574858467,50.74426225816536,1.1860828
156532,780644463923387520,9.064727997004617,108.08810610052173,175.9276252527615,58.31222252501313,1.1191387
156537,796586828475215104,9.094283022761424,131.91546047765775,188.1918962302352,52.18598066821121,1.2058983
156561,796605112154422272,9.62386974105376,125.54742196655181,187.98704793452725,51.918532061185935,1.0493584
156569,796611434346319360,8.65792584985012,157.4946191226133,187.96022937087125,52.25176193184229,1.0360565
156572,780680094972522880,9.249392964893662,101.43817967979683,175.50600076441546,58.8202889952314,1.1500998
156591,780693422255154816,9.70049846800109,121.68686648993146,175.46438216199888,58.53793006581159,1.173399
156592,796628614215452672,8.215592801345867,123.91035168950299,187.73579898362735,52.106778237900926,0.9632282
156593,780694418687571968,10.056315944963067,102.90442629881944,175.39607861752546,58.46583883637574,1.1677971
156606,780703528314071808,8.315705840535117,172.3026581518839,174.8151383324308,58.64694306110815,0.9750242
156621,780713458278450304,9.40688450662094,135.90378875912705,174.56016103140328,58.96449878741036,1.0939846
156631,796656686121665024,8.628720002468647,161.2026437847542,187.63173132603538,51.87001075691945,1.0844059
156657,796672113644156416,10.187764557939055,143.20724999846288,187.50802758843813,51.640448836488,0.9510975
156659,796673075716828416,10.553967755450248,119.62070808255613,187.34396597737,51.674600994395206,1.1437874
156668,774630302822760192,8.471044155746533,180.22853099098586,186.01777007984833,63.520158990342495,1.0059319
156696,780749325553690880,10.637498617292124,122.27135440856843,174.86006439049842,58.409425962626344,1.1476421
156704,774646073942694016,9.936698203614739,119.50641544728086,185.8755425585625,63.299501582615974,1.1595554
156712,774648754002311552,10.169512192366707,105.96659648902816,185.5288762528412,63.328825292880005,1.2213745
156740,774664151460237568,9.052234323415288,184.02885308085044,185.13581258507227,63.659725989530706,1.0691147
156743,774665487194920064,11.147285072502719,145.45926597124148,185.05605623642396,63.72384254461012,1.2661781
156752,774667789297390464,9.580118952603563,122.90225849175641,185.15111288523087,63.539723785789725,1.1029854
156757,796716746944905856,8.405060933883703,116.59455321042164,187.33801003659963,52.5563525235507,0.94629097
156767,780779733918478848,9.233676215513388,109.65905661049001,174.11973960457837,58.745291570909174,0.9591961
156782,796725920995042048,9.271515239213322,120.09394028276283,187.0933608408659,52.731365555073864,1.2131367
156783,796727261024835584,9.532831539235499,145.09814131583002,186.93192409697355,52.715601022875646,1.1157646
156839,780818697861529600,10.43556287238847,105.26161868172407,174.8893416905821,59.68176122626736,1.1816769
156862,774725994694604928,9.394518757547864,150.17684518243615,185.00583901364743,63.155915227572535,1.0760078
156889,780841066051365888,10.382910768413524,231.59584315978427,174.18912354487404,59.76100340921061,1.124609
156894,780848045373099392,10.864264230698193,113.45494851788759,174.28939566008208,59.91878721045374,1.1638899
156897,774737230328914944,9.396796032169167,220.76756720376184,184.25086248165942,63.289840399522824,1.0521355
156900,774739704230082560,9.836003457288733,114.5127979278222,184.235021413086,63.20016947180788,1.1374722
156901,796780518619199872,8.805784026741371,109.09709663961078,185.94009942392003,52.866613608796605,1.0477276
156936,774752623491721344,8.331047818122716,105.75022523955171,184.17058258738334,63.06823782371796,0.9835415
156937,780866286099355264,9.973571403672707,415.6020115024848,173.88884628495776,59.79671799895153,0.9229698
156960,796801374980360064,8.75466672941915,149.4811435231445,186.22148244326206,52.416789300757785,1.0671043
156963,780879205360537344,10.409399801853954,182.73258159501867,173.2094751246998,59.875457583984854,1.1672897
156964,796802126595540864,9.139665661358265,142.72134166410282,186.2249645897478,52.29483768948122,1.0624218
156970,774766607904805376,9.854905042039903,110.4876961557946,184.43084186900063,63.71562432510338,1.1636276
156978,780882576910154880,9.570140013664563,109.87692355190688,174.63807880408217,59.46206672676796,1.1281824
156986,796807800251405568,9.405487087858628,152.7224015965537,186.4073813808658,52.00763154121071,1.0779209
156987,796809621317544576,10.886428862889524,106.66618179314207,186.31792378530008,52.10129533411838,1.1956997
157021,774794031271332608,10.129758895525988,134.09591220411787,183.58477381046018,63.56598572560591,1.12607
157024,774795710603242240,9.978499275386678,115.15263854171602,183.7599286954733,63.965303753616226,1.1769943
157048,780918753419894528,8.568656941334769,123.5050902597464,173.54839794770015,59.65733063652916,0.9825144
157059,774809286995148544,9.048571592908061,109.09091134941048,183.01997269126755,63.940266299419505,0.9866619
157064,780924972532097152,9.531221487326018,139.76911753218604,173.2184260292918,59.68044005505325,1.0542946
157065,796841988191065088,8.124496958184121,182.74268374422536,185.70703656828422,52.39804601604001,0.97634697
157068,780926454296016640,8.698165700862617,113.04364174582246,173.11651359163935,59.817132573239874,1.0197315
157071,780928790758222080,9.15877624358124,102.36307930513436,172.8367418893922,59.907339741576074,0.9844341
157082,796847932425797376,10.51628878796972,277.57234746012017,185.53385159156915,52.510542134615555,0.95277023
157084,774822584213902976,8.744847491840268,136.72849097897486,183.0066868913575,63.80378794130547,1.0739574
157090,796851295381256064,10.237543543163348,104.51471381854326,185.54923010555598,52.41326360056884,1.1726856
157106,796855903883671680,8.651964815026219,100.64337599826592,187.52124363104144,51.41961172846752,1.0954933
157108,780943771604154624,7.722165102526656,118.02908539557781,172.8461776107275,59.70568793753488,0.9978266
157110,796857587510840320,9.521447739731848,129.46691310149723,187.4248791117341,51.38368390245115,1.1610355
157119,796860954765193344,8.76655293488772,126.69566498653163,187.32930114716441,51.332760563504166,1.0978508
157121,796862775831322368,8.902617572195375,158.36157609977403,187.1886858066534,51.39559732598275,1.0737782
157122,796862908972724480,9.453142241372515,142.66369308257148,187.18005898120134,51.43030577488889,1.0637188
157135,780954865504525696,8.577765393593626,197.90216871017924,173.10801149509462,60.21974701546443,1.0077343
157178,774863193129861760,8.895850010120306,142.97855342009711,182.89611887752778,63.18556979511969,1.0100117
157197,796897616606009088,9.408011002646429,103.11002707429483,186.6462625625526,51.68957847847835,1.1453056
157204,796901117002249216,10.127186675577697,124.77070853188917,186.53321798068083,51.7466966011291,1.0670986
157209,780990118595938304,10.045292434160444,115.37251600696058,171.98086241076336,60.47724616987958,1.1522312
157220,780995856672589184,9.264349667005796,116.22985322878353,171.64627249612374,60.41600902673606,1.0201797
157232,774891578568527744,8.778141455763063,249.56334313792664,182.23875297021092,63.31108168338293,0.96151733
157234,774891952230572160,8.49755178041698,139.34201598592665,182.3792118837303,63.497799629745074,1.0386639
157236,774892983022726784,9.45298529931025,194.67804952250108,182.35793744766718,63.43255659393386,0.9909477
157238,774893601498030080,10.599462651894807,104.36307835377778,182.17045603184178,63.472688087511436,1.1966496
157254,774900817043200896,10.839904718267675,165.62041350501576,185.34521212517618,62.64056544096636,1.209858
157261,781015235565112192,8.965291260965216,226.01284820347752,171.31061813567723,60.39726865291885,1.019392
157274,781024998025983232,8.620430607927592,161.93445580653835,172.44849596408108,59.996716416218455,0.9872122
157323,796951870632758656,10.133553461882386,156.95413134604388,186.2798694794791,50.96070888907541,1.103796
157326,781050252433665024,8.461318912690356,116.23051975484736,171.79819577560917,59.890394578270886,0.9693985
157331,796953240725126272,9.758994097667053,125.02359563276896,186.3109658341223,51.121327225390644,1.1944046
157340,774946515495428608,11.864896695307497,159.62336710609853,183.78516746283745,62.89325124509291,1.2163849
157349,781066294136433920,10.772998087136095,228.73120780279285,170.95752537226144,60.18287324634921,1.0103321
157368,781073956357600128,8.768134741227925,103.50528279463144,170.53638153740675,60.31754259014335,1.0828228
157372,796972825776176000,10.216335293544372,133.81356086670664,185.86537611569835,51.60423625256013,1.1705189
157383,781086982993932160,9.04519023486176,123.78817915709568,170.43342602648477,60.21446202204125,1.1128998
157387,781087326591311744,8.486329991237017,131.94340785071518,170.36483514753607,60.231769122059376,1.0041599
157389,781088116865295872,10.203155073033827,131.06887850086446,170.3457211328736,60.20959301288033,1.1518669
157409,774984311207286784,9.909464372981716,110.87057438934522,184.07399399136148,62.31726882884189,1.1605167
157410,774984586085200384,10.12155966423133,120.02863256394552,184.02370884618642,62.298809295162094,1.087143
157422,774992351386083072,8.399977388355179,111.21741962311472,184.00384106341178,62.10234801989835,1.0102348
157432,774995963453806592,9.21388098043914,103.34831299181492,183.80784169693464,62.10910354505282,1.0378933
157481,781127871083983872,9.203208333689684,104.85945516332029,172.60754672512758,59.22210754080194,1.0790119
157495,781135803886625280,9.111302512534767,149.86368137674916,172.47367187120688,59.46869345736409,1.0634422
157496,781136662880090624,8.918102796314535,109.92137906596973,172.3915890687707,59.46431330033049,0.98483276
157513,781144123240217344,10.338174403161513,100.70078435038295,172.07876062111663,59.55078240176652,1.1617718
157520,781146872019296640,8.86458363412661,121.24232055928087,172.56427087293142,59.34139011575374,1.0402508
157522,781147215616684032,9.434961266334405,102.63118694970282,172.70891107400655,59.27399627701343,1.079073
157539,797046840950126464,10.119040667935554,297.8079063664425,185.0452125552502,52.247770723393984,1.1054249
157540,775044165871743232,9.96020022904175,152.7082730109746,183.2043336969929,63.096970113160026,1.1258831
157551,775049152328957440,10.147013650946054,100.38120022135517,183.03695089853136,62.94459088285902,1.1975574
157562,781165903017794048,9.8607225119651,123.80165546751965,173.19954392333685,58.99748114323385,1.1236401
157566,775055195347804032,10.45857846750802,233.3078115001459,182.7562608940867,63.053591300810886,1.01408
157580,781175321882672512,10.470116060127037,116.84695884607085,172.53901763244906,59.13985702505675,1.1770468
157592,781182365628969472,9.569069081319537,111.982278969299,172.96718101156486,58.80991031520394,1.0905724
157598,781185767243054592,10.283473980366786,112.34069629260037,172.9312643672224,58.74241693765197,1.1220665
157638,775104776449948800,9.354019106525513,139.72445097947494,181.52919339649458,63.1016837974565,1.1038895
157669,775118868238077440,9.406867670212584,103.73924817990243,182.3781669640479,62.65374397050356,1.0798378
157685,797107653389526656,9.827938053035808,139.8469305679193,184.8829783052085,51.80109445800034,1.1574707
157707,781240296151007104,9.585946072638691,242.3263483302543,171.60046376379245,59.63048221958279,1.0432968
157717,781247511696062720,9.668184650918903,115.4275705101767,171.25544101450788,59.73498606407422,1.1606455
157735,781257574800029568,9.503177242415461,110.79771504799393,171.33933512910968,59.514234639052646,1.0742817
157738,781255929831955456,9.818498211557404,146.24362483669998,171.55338418769028,59.50737569013763,1.1949825
157740,781256582667352704,8.553006308835986,117.10942287369649,171.3940750432448,59.53761028903933,1.0320606
157743,775191367286069376,10.496715169617286,114.82874111182426,182.33840938142643,64.17955332709168,1.1846409
157769,781278366741025408,9.933152126257944,128.44549636688686,170.36021616657268,60.0698570573429,1.181179
157774,775223042669335936,10.080020758782197,123.73395453882881,181.67580033400293,64.13670651492708,1.0681458
157787,775239299121072896,9.296317287535235,100.56120513185819,181.43227161558272,64.02468019990378,1.1061668
157809,775272834225699840,8.594081504949227,100.31148246343595,181.58207102202704,63.64235812807647,0.96399117
157810,775273414046221056,8.68083620625999,240.55034875009898,181.60686535526105,63.558357958299375,1.0399532
157814,775276751235876864,8.852136016391462,121.07220277648267,181.50963391874734,63.5111270782479,0.9774742
157864,775313168263233536,8.477632594235377,121.1747200902054,180.36936825493945,63.63384116790561,1.0441761
157880,781339801953121920,9.328935501598764,150.73542605819114,170.2750646371689,59.661850913615325,1.1054764
157887,775333818465845504,8.672151100574002,105.70059105581736,180.1715674104523,64.56730283813322,1.0414925
157900,775347566656713088,9.317851593695536,109.264068184758,180.0648543112663,64.2277574152767,1.0737534
157906,775352956840199296,10.259219235747185,110.71795723543262,179.60996595554178,64.31690094863241,1.1744556
157910,775354331229722752,9.364613832370207,185.17753284297433,179.71603025115533,64.27619880979485,0.9968548
157919,781375639155763072,9.95703375680053,149.48522416104083,173.9256177185282,61.612758892263955,1.0291939
157926,775372301372946304,8.467216990053615,272.38639020486715,179.1287780737799,64.53196180484265,0.99544907
157927,775372958503323392,9.778404213621524,123.38460277853787,178.95266419770053,64.54959744463079,1.1306629
157947,775385362368875776,7.539125426898444,110.00775989047168,178.81138067266042,64.48312066988223,0.97864723
157965,781409788440390272,9.020827784918108,110.77244592251644,172.85787961045497,61.874177300506005,1.0661106
157970,775400235840201856,9.260510591813766,196.93145638038013,179.76040686568254,64.01578930595717,1.0470161
157979,781421642550229376,10.590472929040676,131.91967573224625,171.79553445636154,62.07635555108501,1.143816
157981,775415324060760960,8.813395680230396,116.70904480075491,179.74651397273317,63.806030883389,1.0450268
157998,775429510337370240,9.44857331312955,148.2032162598602,179.14228732322175,64.17666027201024,1.053545
158001,781438994218165376,9.51728656841754,106.30064991761606,171.47861058436527,61.98060690116458,1.0886784
158002,781439440894764544,8.916260787838532,131.2260239620077,171.54436186579196,61.912118852206646,1.1136341
158003,781439887571379968,10.452071760014345,122.75652576115233,171.46387254325097,61.89700841844045,1.2095356
158011,775442257800491520,10.963094876554873,113.39395427190014,178.38859423978292,64.2173030275749,1.1561794
158014,781447313569982976,10.180974246722485,114.15349954377785,172.95467620382334,61.46846699469447,1.1086864
158023,781454627899029632,9.544972657992943,103.9680066415707,172.50385871631917,61.53297936790621,1.135395
158027,775453149837569920,10.142800450412373,116.46907004072007,178.37563594997155,63.98717863066707,1.2695274
158035,781461607221110272,8.737725291293742,101.01531278601885,172.12917281273243,61.49654689565446,1.0101337
158064,781481123552496384,9.741866891076267,109.53125315708012,171.90736177442582,61.65912067712569,1.1050167
158067,781485345505226624,8.807502672483206,177.69970155554634,171.82267924527795,61.599180735618994,1.0082245
158070,775484799451620096,9.788275109685571,112.2182203411104,180.9407580412524,63.1700933799935,1.115469
158078,781491740711642112,9.528577520255528,152.56222101430592,171.13477423654837,61.84211041797197,1.0687714
158104,775509985139819776,8.217864292755575,142.2357487195832,179.78958513193015,63.66858593717373,0.925581
158107,775515895014791296,9.934021458560796,191.40361436359098,179.46887063896963,63.53357530638725,1.1237888
158124,775530635342558720,10.08941943300653,204.21092244299595,179.6188538809283,63.30233316226896,1.1108742
158125,781530807734180864,9.246408564428883,106.2139305864934,170.61419775651444,62.23975403490339,1.0193672
158127,781534479930962048,10.563417679524981,188.60659624639533,171.14855110548055,61.961917746669855,1.1927929
158129,775534307539303040,8.94992539192966,133.7058766787963,180.90406677884388,62.988682699339364,1.0332489
158163,762663428719714944,9.267509619173453,103.6847706138644,185.7770077286474,64.39271833634538,1.1646748
158164,762663493144270336,8.945619329560078,167.2073192061937,185.7341065384475,64.42040748784228,1.0251017
158173,775572313705200640,9.75914266600029,131.51456588412347,179.52119060677498,63.22794125941388,1.1016445
158208,781593303803200896,9.07769901352734,147.42163875350425,170.26914311165115,61.88804069541246,1.0742989
158217,781595331027752064,8.664702761772737,113.14610877499261,170.28053708380395,61.98317839189844,1.0538177
158228,762699433430311552,10.075355133129488,102.51476698960923,184.7461980450598,64.57021660617428,1.1562691
158247,775611896123753728,9.671361763424919,104.0769018084178,178.980310873652,63.650189385300976,1.0641613
158266,762739084568799616,9.660958913762524,110.44172176603104,184.6810621948855,64.22710840153694,1.1099701
158267,762740836915449856,10.256382180141681,111.66134045114293,184.78112785981892,64.12028885661461,1.1961155
158290,775642403280064128,9.325670933820124,100.61037964188627,178.1331764724769,63.90266390071234,1.0646687
158296,781663157151793792,10.306214627053542,188.29857082216563,172.04990069311185,61.185886802045715,1.1781731
158314,775657727719645824,9.67105428381657,103.25262115415148,178.13618705985604,63.65505503042999,1.1076012
158343,781690129545830656,9.783163741047218,121.24556188198684,171.16454272215637,61.11885008838612,1.0781326
158360,775678072979840512,10.08475694998252,129.5983501620833,178.63318312750903,63.305868522673855,0.9573574
158364,781699303595993216,9.801154270515095,115.12255515829709,170.86977799328758,61.35076401905399,1.1384735
158367,762791934141147776,10.478064310467563,109.21231052033521,183.3394273798865,64.22276959280308,1.1430187
158383,781706106824447488,10.016994293894548,112.3262854600594,170.53183686877745,61.42505330868606,1.1961403
158388,775687143950469888,8.628605877395074,123.70844409443484,178.10066182331894,63.35241360726737,0.99339867
158405,775695317277144960,9.875956182493972,184.769837597936,178.24324565023997,63.164958408709865,1.1291904
158409,781717862149954816,7.640359731610214,109.45121294993814,170.58548720784387,61.3625766685778,1.065525
158410,762813404682435328,9.753149477562957,131.62783948563924,184.59446983331816,65.62284719909604,1.1920681
158415,775700643032759936,8.330967288264013,108.23434228764232,178.04350798655943,63.05126711768388,1.0357838
158427,781726658243017856,8.551586738597756,239.85738024799662,171.9069948267497,60.886579864193386,1.0243473
158429,775710641716810624,10.603156923206392,196.5591973448207,177.76859260552501,63.47112577309572,1.097784
158438,781730296080617216,8.999959339846466,162.88759741754217,171.4112009734801,60.958825664437,1.0891876
158476,762839827321255040,10.380086064514245,126.88646066490374,184.0507606697257,65.73150580797585,1.0941849
158480,781745689243415936,9.537798467230264,109.25111880978113,171.37637487189477,60.76686536578207,1.0766449
158482,781746105854910720,9.582868862639447,121.48254866500861,171.27159417881418,60.77106330923228,1.1081228
158496,762846458751034112,10.052766079212805,171.04008072597463,183.78511218977698,65.75835627103498,0.936985
158500,775736205362013184,10.397280982547773,378.1460835873657,176.94672066331918,63.14190487430424,1.0095291
158505,781756723014060800,9.906742961220957,105.61188789797271,170.4997333877003,60.95636952050783,1.1585274
158508,775738885421604736,9.098671427983106,207.66544745145887,176.79940615193317,63.352336598828295,0.9945946
158518,775745516850994944,9.821613639243218,230.5932596693119,183.95675574596956,61.92055381899837,0.96126556
158523,762860065207462912,9.909379032958107,139.3369442622001,183.64244973425266,65.62107210396309,1.1036625
158527,781764690178424960,11.12940897910628,106.83125484071381,170.32311336548193,61.2027808485914,1.2511368
158530,775748437428764928,10.355169431397687,216.981406684129,183.74584049553368,61.94217503188262,0.92869186
158534,781765308653719936,11.15649434680708,537.0834447088303,170.34251252071843,61.16644404880906,0.96243286
158537,775749605659865984,9.286201323579544,172.3088878546163,183.84111269244525,61.86831679075404,0.98659706
158543,762866907090375040,10.45337178019058,115.98802551864229,183.15462443457957,65.56527101462015,1.1732254
158545,762868380264025600,10.496151000098653,124.60354518021771,184.8534510638684,65.21827546348979,1.2002487
158563,781785550834532864,8.304594446818829,268.29615855147694,170.05152737411862,60.9223763041778,0.9950905
158572,762888966042461440,9.101637265874356,107.39108319309187,184.14781078845803,65.01608516879918,1.0188227
158579,762891543022808320,9.111828386570547,147.5139134590382,184.21836851716304,64.88039273935341,1.0321369
158589,762898238876594816,10.685539774832225,166.32993413531398,183.53150592201303,65.14501637354117,1.1160831
158597,775789394236973440,8.499637552050224,115.79118467913281,182.63762417934322,62.19593183608902,1.0787773
158611,775793968377563392,9.11049513916068,133.49504845979993,182.45080599436247,62.15454040290061,1.0105629
158615,775798430848166912,8.587384983964728,135.23139061598906,182.70797506352326,61.96549797670138,1.0641003
158635,775817122545926016,8.673050737247674,103.91864172740779,183.22866805176912,61.55521001426248,1.0775776
158643,762936034589328000,10.649627908128004,120.26941648232761,182.60596546618,65.23943092775094,1.1002197
158663,775832446989330304,8.254246479562855,124.33151533070608,182.40012337984675,61.61855567091795,1.0100651
158664,775833065464545280,9.378456132601805,167.82688245667265,183.08347693867736,61.40462676485775,1.0635967
158665,762950465678913024,9.299813858842882,154.93148823972868,182.59979653980895,66.0180900588618,1.0923424
158682,762957887382643840,10.526522547125385,129.39992634912593,182.90707168568818,65.81984230412615,1.1979656
158696,762971395054813696,9.253828421256564,130.48578487802897,182.1872494423169,65.77043357367424,1.0845432
158704,762978090908577792,8.407157320214058,210.48418310936404,182.23720165247292,66.05184575245231,0.9949398
158706,775870242701589120,9.78407157065762,271.427685306684,181.9337396688569,61.56896812646484,1.001791
158713,762988849801864320,8.382917041238226,116.481365662263,181.53678090164462,66.10949623835877,1.1238766
158732,775889694608499072,8.832205921771276,133.20882637126886,181.80778623766173,62.33099995564268,0.99453735
158733,763000596537246208,8.968085972512284,101.84736972640697,181.60765186350852,65.96409162434661,1.0229263
158766,763021732071500416,9.392058421517863,166.3123475244165,182.14352035655273,65.57252257239071,1.0687275
158774,763025232469912960,8.05033018523704,126.6737266583349,181.7394293259747,65.54913496754921,0.9982014
158780,763036399384882176,9.877939758226965,205.81770573680313,181.82309682099944,65.43257541596898,1.1650448
158809,763063337419374080,9.42066717433877,103.8322565288198,181.2521499459608,65.58561847703929,1.125576
158811,775954320981255168,9.331572346001533,105.94713160336822,180.0243880335478,62.303148415709586,1.0982018
158812,775955184269773696,11.086694359834134,103.705919075771,179.97298925134268,62.3035897299699,1.2403345
158815,775957378998120960,8.766915455615525,184.93277686631612,181.46771980410293,61.92690195642476,1.0156956
158845,763088046366561408,10.422803177721779,108.79080071279843,183.66811807469762,64.97078478529981,1.0622854
158847,763088385668570368,10.413003302852559,126.24022434284359,183.58332415424317,64.93376596737471,1.1344814
158861,775977410725614208,9.505589867224884,151.60303084756902,180.89223335942137,61.74337949764126,1.1092091
158872,763098629165988352,8.91577837037196,143.0965301022001,183.63503284058538,64.73737526866863,1.055481
158884,775991983549592960,9.152836792392492,110.92719882529998,180.52110706255573,62.142440412562344,1.0850716
158886,775993147485569024,8.72698780429048,170.56468585449275,180.39899691889477,62.111243214551294,0.9799137
158920,763127349612279040,10.202327383220613,102.60879179378267,182.56206799550787,65.01240550720931,1.1989479
158923,776018023936239360,8.806765797661253,108.85365858122452,179.80752367841956,62.00304603166674,1.006609
158941,763137898051990016,11.284746370939065,205.41685725942358,182.47157896498013,64.71351617761101,1.1713943
158965,763156250446891776,8.107104156326024,103.76027265582609,183.05552540685724,64.45602448478586,0.9797859
158968,763157105145400320,8.520906853601051,173.60955487836702,183.03195548316802,64.3617296212054,0.9701662
158975,763163152459370752,9.939388622922095,143.36451939056934,182.74171297157696,64.48373110079062,1.1005096
158985,763173670834524416,8.916368792065697,155.5462312550705,182.74419259950307,64.25418658054735,1.0387936
158992,776060767450708352,10.976642511933239,225.72973370827913,181.4866865820169,61.07246884917698,1.0210972
159010,763187032477893504,9.334051534865946,102.97991624589343,182.22826984066205,64.70921161940598,1.1718311
159027,763197271679999616,10.096736336462065,155.72778149342741,181.56099676400157,64.75195394647245,1.1165371
159030,776089114234925696,10.840611439397541,180.27271689338096,180.8937920408427,61.31882614361713,1.168314
159034,776092275330883200,10.485633341914912,353.5804444696243,180.65627072848056,61.31210895981127,1.0270252
159048,776105263311773568,9.86703099736701,103.20688978010755,181.52493028046888,60.8300444013325,1.152381
159054,776108841019767552,9.611130762189717,136.07955223011558,181.2645820803864,61.03009869943683,1.1672611
159055,763215929017955968,9.115707359696241,147.5100425957233,181.39701967307536,64.4632223627062,1.0628338
159065,776119316444770688,9.008380240230412,113.17429296022411,181.5507206307421,60.61074957526398,1.0597534
